sample_id,tepname,Temperature,tepvalue
132,ZT,414.642,0.021513
132,ZT,444.121,0.0282857
132,ZT,473.599,0.0323225
132,ZT,502.428,0.0473046
132,ZT,531.256,0.0609188
132,ZT,559.436,0.0868464
132,ZT,588.274,0.119612
132,ZT,617.775,0.168793
132,ZT,647.273,0.211133
132,ZT,676.134,0.286307
132,ZT,703.03,0.364221
132,ZT,733.863,0.454438
132,ZT,763.395,0.559706
132,ZT,792.289,0.700543
132,ZT,821.191,0.85506
132,ZT,850.099,1.02189
134,alpha,303.093,9.37895e-05
134,alpha,368.041,0.000108526
134,alpha,417.526,0.0001203159999999
134,alpha,473.196,0.000131263
134,alpha,522.68,0.000140526
134,alpha,570.619,0.0001497889999999
134,alpha,626.289,0.000154842
134,alpha,661.856,0.000159895
134,alpha,715.979,0.0001737889999999
134,alpha,771.649,0.000181789
134,alpha,819.588,0.000188526
134,alpha,864.433,0.000194
134,alpha,913.918,0.000198632
134,rho,295.225,9.01380012799596e-06
134,rho,324.646,9.150302875025163e-06
134,rho,364.971,9.5906701960333e-06
134,rho,417.674,1.0108494471158948e-05
134,rho,471.9,1.0570891570136807e-05
134,rho,519.956,1.116194758126177e-05
134,rho,572.684,1.2014046823546089e-05
134,rho,619.162,1.2566760917373548e-05
134,rho,670.263,1.3055767711780872e-05
134,rho,715.259,1.4238625118358571e-05
134,rho,764.87,1.5411550032056023e-05
134,rho,817.557,1.6605806386261023e-05
134,rho,870.221,1.7678464095039423e-05
134,rho,913.503,1.745511417390181e-05
134,kappa,302.256,2.30788
134,kappa,323.83,2.25126
134,kappa,374.678,2.12548
134,kappa,425.518,2.01233
134,kappa,482.512,1.89924
134,kappa,519.454,1.86805
134,kappa,581.063,1.75502
134,kappa,624.175,1.69863
134,kappa,682.696,1.60451
134,kappa,721.212,1.51649
134,kappa,778.19,1.42867
134,kappa,827.436,1.40392
134,kappa,875.128,1.40442
134,kappa,919.716,1.4491
134,ZT,292.807,0.134282
134,ZT,322.246,0.149512
134,ZT,373.573,0.227163
134,ZT,424.9,0.304814
134,ZT,473.146,0.385652
134,ZT,516.765,0.4697
134,ZT,574.396,0.578635
134,ZT,624.332,0.697106
134,ZT,674.137,0.781057
134,ZT,721.183,0.952923
134,ZT,775.842,1.09329
134,ZT,830.369,1.19913
134,ZT,877.26,1.3302
134,ZT,928.551,1.39844
136,alpha,302.553,0.000253718
136,alpha,332.83,0.000268923
136,alpha,372.909,0.000286471
136,alpha,422.806,0.00029936
136,alpha,473.587,0.000315168
136,alpha,524.359,0.000335062
136,alpha,572.455,0.0003555369999999
136,alpha,621.462,0.000367841
136,alpha,674.956,0.000366726
136,alpha,724.034,0.000347513
136,alpha,773.138,0.000316627
136,alpha,824.002,0.000296249
136,alpha,849.836,0.0003050289999999
136,alpha,872.108,0.000312054
136,rho,304.471,0.0008137226182338
136,rho,329.508,0.0007656850584217
136,rho,369.747,0.0006424134187314
136,rho,425.186,0.0005592997567046
136,rho,470.79,0.0005592997567046
136,rho,524.441,0.0006268885016111
136,rho,574.516,0.0008539126276599
136,rho,625.484,0.0010427137250322
136,rho,677.347,0.0009474900987284
136,rho,724.739,0.0006424134187314
136,rho,775.708,0.0003878509566343
136,rho,825.782,0.0002546012816628
136,rho,850.82,0.0002426901720187
136,rho,873.174,0.0002297894439325
136,kappa,305.349,0.729572
136,kappa,330.312,0.659533
136,kappa,374.889,0.583658
136,kappa,423.031,0.496109
136,kappa,475.632,0.42607
136,kappa,524.666,0.367704
136,kappa,573.7,0.34144
136,kappa,623.626,0.326848
136,kappa,669.985,0.300584
136,kappa,722.585,0.236381
136,kappa,773.403,0.198444
136,kappa,821.545,0.215953
136,kappa,850.074,0.22179
136,kappa,870.579,0.224708
136,ZT,301.959,0.0376947
136,ZT,330.933,0.0422267
136,ZT,373.936,0.0847426
136,ZT,422.552,0.1415
136,ZT,473.037,0.198242
136,ZT,524.451,0.240691
136,ZT,572.115,0.240313
136,ZT,620.716,0.249451
136,ZT,674.007,0.315695
136,ZT,724.556,0.581961
136,ZT,774.208,0.972044
136,ZT,823.832,1.27165
136,ZT,850.067,1.49049
136,ZT,873.497,1.70459
137,alpha,314.92,3.66006e-05
137,alpha,331.264,3.65909e-05
137,alpha,349.11,4.07329e-05
137,alpha,373.639,4.39811e-05
137,alpha,398.177,4.96021e-05
137,alpha,420.482,5.40381e-05
137,alpha,445.023,6.0549e-05
137,alpha,465.847,6.617230000000001e-05
137,alpha,488.16,7.29812e-05
137,alpha,513.447,8.00849e-05
137,alpha,539.474,8.659489999999999e-05
137,alpha,564.026,9.6072e-05
137,alpha,588.574,0.0001043629999999
137,alpha,612.369,0.000109984
137,alpha,636.914,0.000117385
137,alpha,661.451,0.000122709
137,alpha,688.217,0.000128032
137,alpha,712.741,0.0001300939999999
137,alpha,736.532,0.0001345289999999
137,alpha,758.831,0.000137482
137,alpha,783.369,0.000143103
137,rho,318.491,1.4297899999999998e-06
137,rho,333.284,1.46383e-06
137,rho,351.775,1.56596e-06
137,rho,374.704,1.7702100000000005e-06
137,rho,398.373,1.9744700000000003e-06
137,rho,421.302,2.2808500000000004e-06
137,rho,442.751,2.55319e-06
137,rho,467.899,2.7234000000000005e-06
137,rho,490.089,3.1659600000000004e-06
137,rho,515.976,3.54043e-06
137,rho,540.385,4.08511e-06
137,rho,564.053,4.62979e-06
137,rho,587.722,5.24255e-06
137,rho,610.651,6.02553e-06
137,rho,637.278,6.842549999999999e-06
137,rho,657.988,7.523400000000001e-06
137,rho,687.574,8.40851e-06
137,rho,711.243,9.19149e-06
137,rho,735.651,9.97447e-06
137,rho,759.32,1.07574e-05
137,rho,788.166,1.14383e-05
137,kappa,316.179,6.61923
137,kappa,328.088,6.39082
137,kappa,349.672,5.98479
137,kappa,374.954,5.64257
137,kappa,393.572,5.22366
137,kappa,418.121,4.83051
137,kappa,441.926,4.45003
137,kappa,467.951,4.09512
137,kappa,492.48,3.81647
137,kappa,514.782,3.55043
137,kappa,539.302,3.32266
137,kappa,563.822,3.0949
137,kappa,588.331,2.93075
137,kappa,612.842,2.75388
137,kappa,637.349,2.60246
137,kappa,661.843,2.52737
137,kappa,687.078,2.45231
137,kappa,715.273,2.4283
137,kappa,741.252,2.34057
137,kappa,762.028,2.31618
137,kappa,791.708,2.27952
137,ZT,314.859,0.0490446
137,ZT,330.461,0.0490446
137,ZT,349.777,0.0535032
137,ZT,369.837,0.0713376
137,ZT,396.582,0.0861996
137,ZT,420.357,0.114437
137,ZT,445.617,0.144161
137,ZT,470.877,0.178344
137,ZT,492.422,0.219958
137,ZT,512.481,0.258599
137,ZT,539.97,0.310616
137,ZT,565.973,0.368577
137,ZT,590.49,0.419108
137,ZT,615.007,0.453291
137,ZT,635.067,0.493418
137,ZT,662.556,0.523142
137,ZT,684.844,0.555839
137,ZT,714.562,0.555839
137,ZT,735.364,0.58259
137,ZT,762.853,0.603397
137,ZT,788.856,0.633121
138,alpha,299.687,4.89807e-05
138,alpha,370.244,5.62595e-05
138,alpha,470.647,6.78907e-05
138,alpha,575.1,8.45626e-05
138,alpha,675.448,0.000109143
138,alpha,775.792,0.000134443
138,alpha,878.837,0.000163344
138,rho,298.646,2.302630064059168e-06
138,rho,371.783,2.799998880000448e-06
138,rho,473.363,3.7634449069300073e-06
138,rho,576.298,4.929580936324603e-06
138,rho,673.815,6.8627585544285385e-06
138,rho,774.041,8.974324457726444e-06
138,rho,878.33,1.206897175981298e-05
138,kappa,296.561,3.83439
138,kappa,370.945,3.52577
138,kappa,468.307,3.18793
138,kappa,575.134,2.81945
138,kappa,676.569,2.3871
138,kappa,773.943,1.98597
138,kappa,879.401,1.71228
138,ZT,301.451,0.0787516
138,ZT,378.032,0.120895
138,ZT,475.141,0.190277
138,ZT,577.752,0.293049
138,ZT,679.106,0.502156
138,ZT,777.797,0.781149
138,ZT,880.632,1.10265
141,alpha,300.59,8.29688e-05
141,alpha,319.434,8.747539999999999e-05
141,alpha,340.792,9.19903e-05
141,alpha,359.633,9.79784e-05
141,alpha,380.998,9.95303e-05
141,alpha,401.106,0.000101078
141,alpha,422.471,0.0001026299999999
141,alpha,442.572,0.000107141
141,alpha,460.162,0.000110162
141,alpha,481.52,0.000114676
141,alpha,502.889,0.0001147469999999
141,alpha,520.479,0.000117768
141,alpha,543.101,0.000119324
141,alpha,561.949,0.000122349
141,alpha,583.314,0.000123901
141,alpha,603.422,0.0001254479999999
141,alpha,622.27,0.0001284739999999
141,alpha,643.628,0.0001329879999999
141,alpha,663.736,0.000134536
141,alpha,681.337,0.000133113
141,alpha,703.952,0.000137632
141,alpha,724.057,0.000140661
141,rho,301.247,4e-06
141,rho,321.191,3.829788863739942e-06
141,rho,338.643,3.673472386508071e-06
141,rho,359.834,3.5294159169599024e-06
141,rho,378.532,3.396231541481572e-06
141,rho,402.216,3.2727225124036183e-06
141,rho,420.914,3.157891412745881e-06
141,rho,442.105,3.0508453892573632e-06
141,rho,459.557,2.950818704649605e-06
141,rho,478.255,2.9032295525542616e-06
141,rho,500.693,2.8124964843793947e-06
141,rho,520.637,2.769231621302037e-06
141,rho,540.582,2.686568768100757e-06
141,rho,560.526,2.686568768100757e-06
141,rho,581.717,2.5352141241849288e-06
141,rho,599.169,2.571427836734904e-06
141,rho,619.114,2.5352141241849288e-06
141,rho,639.058,2.432433089846781e-06
141,rho,663.989,2.3684222991696312e-06
141,rho,687.673,2.337661123292923e-06
141,rho,711.357,2.307694082841602e-06
141,rho,732.548,2.307694082841602e-06
141,kappa,300.57266666666663,1.9950330408254808
141,kappa,320.59933333333333,2.159180519460893
141,kappa,339.3786666666667,2.2899554899168537
141,kappa,358.565,2.5257345061485275
141,kappa,379.0153333333333,2.5654490018879423
141,kappa,399.8753333333333,2.7086395453235435
141,kappa,419.9043333333333,2.6532547774651047
141,kappa,439.5086666666666,2.8152329857264164
141,kappa,456.614,2.9707538292551114
141,kappa,476.643,3.1550431123414158
141,kappa,502.9283333333333,2.985695607174596
141,kappa,521.281,3.1053508027514773
141,kappa,540.8923333333333,3.1842083844864684
141,kappa,559.2443333333333,3.221746266939848
141,kappa,580.1056666666667,3.421091457227355
141,kappa,602.6323333333333,3.17774660787562
141,kappa,621.8203333333333,3.2978236139905888
141,kappa,641.0100000000001,3.621038537951625
141,kappa,661.8633333333333,3.756022997764031
141,kappa,680.6260000000001,3.611778616781667
141,kappa,706.9013333333332,3.714206903010307
141,kappa,726.0866666666667,3.803777276524407
141,ZT,299.881,0.25928
141,ZT,321.173,0.296668
141,ZT,338.701,0.341401
141,ZT,356.228,0.386134
141,ZT,377.516,0.43093
141,ZT,396.304,0.460869
141,ZT,416.328,0.527865
141,ZT,433.849,0.587414
141,ZT,450.123,0.632126
141,ZT,470.154,0.684308
141,ZT,505.203,0.78859
141,ZT,522.727,0.84073
141,ZT,538.994,0.900258
141,ZT,555.258,0.967193
141,ZT,575.286,1.02678
141,ZT,605.306,1.16061
141,ZT,624.077,1.22759
141,ZT,640.344,1.28711
141,ZT,657.865,1.34666
141,ZT,672.868,1.42839
141,ZT,705.395,1.56226
141,ZT,721.655,1.6366
142,alpha,347.3064,0.000155497
142,alpha,374.472,0.0001661659999999
142,alpha,395.496,0.0001768269999999
142,alpha,421.778,0.000189858
142,alpha,448.059,0.0002034799999999
142,alpha,472.594,0.0002135549999999
142,alpha,497.135,0.0002212649999999
142,alpha,520.8019999999999,0.000227793
142,alpha,548.866,0.00023019
142,alpha,571.698,0.000220763
142,alpha,597.123,0.0002261109999999
142,alpha,621.6610000000001,0.0002350039999999
142,alpha,648.838,0.0002409449999999
142,alpha,671.636,0.000244517
142,alpha,697.938,0.000249866
142,alpha,723.3689999999999,0.000252851
142,alpha,746.1679999999999,0.0002558329999999
142,alpha,774.241,0.000254684
142,rho,347.9739,1.5486564630854503e-05
142,rho,374.382,1.612775764496032e-05
142,rho,399.03,1.6921790866971036e-05
142,rho,423.678,1.7907187049522328e-05
142,rho,448.326,1.8650244504705456e-05
142,rho,471.213,1.93289379328474e-05
142,rho,497.622,1.93289379328474e-05
142,rho,521.389,1.8770072246008077e-05
142,rho,550.439,1.630781323639969e-05
142,rho,575.087,1.1796946242495668e-05
142,rho,599.7349999999999,1.2015273816074995e-05
142,rho,624.3820000000001,1.2890003158050771e-05
142,rho,646.3889999999999,1.3738660453128498e-05
142,rho,674.558,1.4524138391800254e-05
142,rho,698.326,1.5364381675823837e-05
142,rho,722.094,1.599531657130792e-05
142,rho,749.3820000000001,1.6445529118453857e-05
142,rho,772.27,1.6970955906062366e-05
142,kappa,319.6745,1.46097
142,kappa,346.9643,1.39971
142,kappa,371.5377,1.43864
142,kappa,395.257,1.44672
142,kappa,422.482,1.46641
142,kappa,448.881,1.42056
142,kappa,471.728,1.42091
142,kappa,496.332,1.42129
142,kappa,521.812,1.42554
142,kappa,546.336,1.52616
142,kappa,598.116,1.60792
142,kappa,624.508,1.56977
142,kappa,647.383,1.53543
142,kappa,671.99,1.53195
142,kappa,698.37,1.50922
142,kappa,723.838,1.52889
142,kappa,749.306,1.54856
142,kappa,773.894,1.56822
142,ZT,347.9739,0.399093
142,ZT,373.502,0.45805
142,ZT,422.798,0.594104
142,ZT,448.326,0.689342
142,ZT,475.615,0.789116
142,ZT,496.742,0.893424
142,ZT,524.911,1.01587
142,ZT,550.439,1.17007
142,ZT,574.2059999999999,1.44671
142,ZT,598.854,1.56916
142,ZT,624.3820000000001,1.64626
142,ZT,649.9110000000001,1.74603
142,ZT,675.439,1.80499
142,ZT,698.326,1.86395
142,ZT,723.854,1.89116
142,ZT,750.2629999999999,1.90476
142,ZT,775.7909999999999,1.87755
143,alpha,319.6268,1.8925e-05
143,alpha,372.886,3.3265099999999994e-05
143,alpha,424.439,5.27055e-05
143,alpha,471.755,7.46927e-05
143,alpha,522.449,9.87241e-05
143,alpha,573.981,0.0001253069999999
143,alpha,626.376,0.000146279
143,alpha,671.165,0.0001641819999999
143,alpha,713.43,0.0001769799999999
143,rho,322.2153,3.4728400000000007e-06
143,rho,372.9543,5.221960000000001e-06
143,rho,423.695,6.72478e-06
143,rho,471.94,7.980070000000001e-06
143,rho,521.846,9.97508e-06
143,rho,570.9159999999999,1.27086e-05
143,rho,619.981,1.6181e-05
143,rho,673.202,2.03944e-05
143,rho,716.434,2.55881e-05
143,kappa,325.0054,3.1902
143,kappa,376.318,2.97595
143,kappa,423.425,2.77956
143,kappa,472.199,2.48536
143,kappa,525.204,2.32441
143,kappa,574.832,2.10131
143,kappa,626.982,1.86038
143,kappa,675.7919999999999,1.7884
143,kappa,723.76,1.71644
143,ZT,325.51489999999995,0.01174539137925
143,ZT,377.035,0.0306098126959999
143,ZT,422.643,0.0686249665529999
143,ZT,471.63,0.13188614157
143,ZT,524.8389999999999,0.2139936551479999
143,ZT,575.515,0.30629829124
143,ZT,625.346,0.4016397247279999
143,ZT,674.332,0.465949251028
143,ZT,725.008,0.500965302832
144,alpha,329.5136,2.23188e-05
144,alpha,370.4227,3.04348e-05
144,alpha,424.968,4.66667e-05
144,alpha,473.15,6.28986e-05
144,alpha,523.15,8.52174e-05
144,alpha,572.241,0.000108551
144,alpha,620.423,0.000125797
144,alpha,673.15,0.000148116
144,alpha,722.241,0.000161304
144,rho,322.4248,3.51859e-06
144,rho,369.9816,4.532360000000001e-06
144,rho,423.822,5.839760000000001e-06
144,rho,472.28,7.21415e-06
144,rho,524.328,8.91335e-06
144,rho,572.787,1.0783e-05
144,rho,623.935,1.3891899999999998e-05
144,rho,673.287,1.7895800000000002e-05
144,rho,724.443,2.0764300000000004e-05
144,kappa,321.7867,3.32293
144,kappa,373.49,3.21917
144,kappa,424.355,3.01982
144,kappa,473.474,2.80841
144,kappa,522.606,2.56119
144,kappa,574.351,2.34996
144,kappa,624.345,2.13862
144,kappa,672.555,2.01073
144,kappa,720.765,1.88284
144,ZT,320.769,0.0151474178717999
144,ZT,372.9668,0.0290085371770399
144,ZT,421.502,0.0585419912779999
144,ZT,471.868,0.1087919986079999
144,ZT,522.2339999999999,0.1842326660519999
144,ZT,573.516,0.2692336451039999
144,ZT,625.7139999999999,0.3632620169839999
144,ZT,672.4169999999999,0.4426743008609999
144,ZT,720.952,0.520687395344
145,alpha,325.8711,7.9e-05
145,alpha,333.1273,8.06667e-05
145,alpha,344.0117,8.2e-05
145,alpha,352.1749,8.46667e-05
145,alpha,360.3382,8.7e-05
145,alpha,373.0366,9.16667e-05
145,alpha,383.921,9.43333e-05
145,alpha,392.084,9.8e-05
145,alpha,404.783,0.000102333
145,alpha,416.574,0.000105667
145,alpha,425.644,0.0001099999999999
145,alpha,434.715,0.0001139999999999
145,alpha,444.692,0.000118
145,alpha,451.948,0.000122
145,alpha,462.833,0.000125667
145,alpha,473.717,0.000129
145,alpha,480.973,0.000133333
145,alpha,493.672,0.000137667
145,alpha,502.742,0.000140333
145,alpha,512.7189999999999,0.000143667
145,alpha,523.604,0.0001473329999999
145,alpha,534.488,0.000149333
145,alpha,544.4649999999999,0.000152333
145,alpha,553.535,0.000154667
145,alpha,564.42,0.000158
145,alpha,573.49,0.000160333
145,alpha,582.56,0.0001619999999999
145,alpha,593.4449999999999,0.000163667
145,alpha,603.422,0.000164667
145,alpha,612.492,0.000167
145,alpha,623.377,0.000168
145,alpha,631.54,0.000169667
145,alpha,644.238,0.0001709999999999
145,alpha,654.2159999999999,0.0001719999999999
145,alpha,662.3789999999999,0.000173
145,alpha,672.356,0.000173667
145,alpha,684.1479999999999,0.0001753329999999
145,alpha,693.218,0.000176
145,alpha,701.381,0.000177
145,alpha,714.0799999999999,0.000179667
145,alpha,722.2429999999999,0.0001809999999999
145,rho,325.8711,1.12174e-05
145,rho,333.1273,1.1673899999999998e-05
145,rho,344.0117,1.2130399999999998e-05
145,rho,352.1749,1.23261e-05
145,rho,360.3382,1.28478e-05
145,rho,373.0366,1.31087e-05
145,rho,383.921,1.36304e-05
145,rho,392.084,1.4021699999999998e-05
145,rho,404.783,1.4413e-05
145,rho,416.574,1.46087e-05
145,rho,425.644,1.47391e-05
145,rho,434.715,1.5260899999999998e-05
145,rho,444.692,1.5587000000000002e-05
145,rho,451.948,1.5978300000000003e-05
145,rho,462.833,1.6173900000000005e-05
145,rho,473.717,1.6565200000000002e-05
145,rho,480.973,1.70217e-05
145,rho,493.672,1.7478300000000002e-05
145,rho,502.742,1.8e-05
145,rho,512.7189999999999,1.84565e-05
145,rho,523.604,1.89783e-05
145,rho,534.488,1.93696e-05
145,rho,544.4649999999999,1.99565e-05
145,rho,553.535,2.02826e-05
145,rho,564.42,2.06739e-05
145,rho,573.49,2.13261e-05
145,rho,582.56,2.17174e-05
145,rho,593.4449999999999,2.21739e-05
145,rho,603.422,2.26957e-05
145,rho,612.492,2.33478e-05
145,rho,623.377,2.38043e-05
145,rho,631.54,2.4195700000000003e-05
145,rho,644.238,2.46522e-05
145,rho,654.2159999999999,2.48478e-05
145,rho,662.3789999999999,2.52391e-05
145,rho,672.356,2.56304e-05
145,rho,684.1479999999999,2.59565e-05
145,rho,693.218,2.6087e-05
145,rho,701.381,2.62174e-05
145,rho,714.0799999999999,2.61522e-05
145,rho,722.2429999999999,2.61522e-05
145,kappa,324.6964,1.10149
145,kappa,332.42839999999995,1.08168
145,kappa,340.1603,1.05941
145,kappa,350.9851,1.03218
145,kappa,363.3562,1.01485
145,kappa,371.0881,1.00495
145,kappa,381.913,0.985148
145,kappa,391.191,0.977723
145,kappa,415.16,0.95297
145,kappa,422.892,0.95297
145,kappa,433.717,0.95297
145,kappa,444.542,0.950495
145,kappa,454.593,0.955446
145,kappa,463.872,0.967822
145,kappa,475.47,0.975248
145,kappa,485.521,0.992574
145,kappa,491.707,1.0
145,kappa,502.531,1.00495
145,kappa,514.903,1.02723
145,kappa,523.408,1.03465
145,kappa,534.232,1.05941
145,kappa,543.511,1.08168
145,kappa,552.789,1.09901
145,kappa,562.068,1.11139
145,kappa,572.892,1.12624
145,kappa,583.717,1.13861
145,kappa,592.222,1.16089
145,kappa,601.501,1.17327
145,kappa,610.779,1.17822
145,kappa,624.6959999999999,1.19059
145,kappa,631.655,1.19802
145,kappa,644.026,1.20297
145,kappa,654.851,1.20297
145,kappa,665.6759999999999,1.20545
145,kappa,676.501,1.2005
145,kappa,685.779,1.19802
145,kappa,693.511,1.18812
145,kappa,703.5619999999999,1.17079
145,kappa,715.16,1.16832
145,kappa,721.346,1.15099
145,kappa,729.851,1.13861
145,kappa,741.449,1.11634
145,kappa,753.8199999999999,1.11386
145,kappa,761.5519999999999,1.09406
145,kappa,770.057,1.07921
145,ZT,323.8388,0.164436
145,ZT,332.8072,0.175269
145,ZT,340.8767,0.186092
145,ZT,351.63879999999995,0.199091
145,ZT,361.4737,0.227112
145,ZT,375.827,0.242297
145,ZT,382.982,0.261699
145,ZT,390.14,0.278954
145,ZT,403.554,0.315602
145,ZT,409.814,0.332848
145,ZT,422.354,0.356602
145,ZT,432.168,0.395359
145,ZT,441.104,0.423369
145,ZT,453.648,0.444977
145,ZT,463.475,0.477292
145,ZT,474.233,0.492438
145,ZT,484.064,0.522606
145,ZT,493.919,0.53989
145,ZT,502.891,0.548575
145,ZT,510.941,0.570134
145,ZT,523.496,0.5853
145,ZT,532.469,0.593986
145,ZT,541.441,0.602671
145,ZT,551.309,0.613513
145,ZT,561.192,0.615767
145,ZT,569.265,0.624443
145,ZT,580.947,0.626715
145,ZT,589.935,0.626812
145,ZT,601.608,0.633379
145,ZT,611.496,0.633485
145,ZT,622.278,0.635748
145,ZT,631.246,0.646581
145,ZT,641.13,0.648834
145,ZT,651.001,0.657529
145,ZT,659.973,0.666215
145,ZT,672.537,0.677086
145,ZT,681.506,0.687919
145,ZT,691.365,0.703056
145,ZT,699.414,0.724615
145,ZT,709.245,0.754782
145,ZT,717.29,0.778489
146,alpha,296.4213,8.9198e-05
146,alpha,346.9532,0.0001088379999999
146,alpha,358.2564,0.000112111
146,alpha,368.2298,0.0001166119999999
146,alpha,378.203,0.0001190669999999
146,alpha,387.512,0.000123159
146,alpha,397.485,0.0001260229999999
146,alpha,407.459,0.000130115
146,alpha,416.767,0.0001337969999999
146,alpha,427.405,0.000137889
146,alpha,437.379,0.0001423899999999
146,alpha,447.352,0.0001464809999999
146,alpha,456.661,0.000150573
146,alpha,467.299,0.0001546639999999
146,alpha,477.937,0.000158347
146,alpha,487.246,0.000164484
146,alpha,498.549,0.0001685759999999
146,alpha,505.863,0.00017144
146,alpha,516.501,0.0001767589999999
146,alpha,525.145,0.000180851
146,alpha,536.448,0.000182079
146,alpha,547.751,0.00018617
146,alpha,555.065,0.000189853
146,alpha,565.703,0.000193126
146,alpha,575.6769999999999,0.000196809
146,alpha,585.65,0.0001984449999999
146,alpha,597.6179999999999,0.0001984449999999
146,alpha,608.921,0.0001996729999999
146,alpha,618.23,0.0001996729999999
146,alpha,627.538,0.0001984449999999
146,alpha,637.512,0.000198854
146,alpha,648.815,0.000199264
146,alpha,657.4590000000001,0.0001996729999999
146,alpha,666.102,0.0001996729999999
146,alpha,678.0699999999999,0.0001996729999999
146,alpha,685.384,0.000200491
146,alpha,697.352,0.0001996729999999
146,alpha,705.996,0.000202128
146,rho,347.44719999999995,6.38221e-06
146,rho,357.4873,6.645799999999999e-06
146,rho,367.5275,6.843489999999999e-06
146,rho,376.898,7.07413e-06
146,rho,388.947,7.37068e-06
146,rho,396.309,7.66722e-06
146,rho,405.68,8.02965e-06
146,rho,417.728,8.392090000000002e-06
146,rho,426.43,8.688630000000002e-06
146,rho,435.131,9.01812e-06
146,rho,446.51,9.41351e-06
146,rho,454.542,9.84185e-06
146,rho,465.252,1.0368999999999998e-05
146,rho,477.969,1.08633e-05
146,rho,486.001,1.12586e-05
146,rho,495.372,1.17199e-05
146,rho,504.743,1.22142e-05
146,rho,516.122,1.2807200000000003e-05
146,rho,528.17,1.33015e-05
146,rho,535.5329999999999,1.36639e-05
146,rho,546.242,1.3927499999999998e-05
146,rho,557.621,1.42241e-05
146,rho,566.992,1.44547e-05
146,rho,577.0319999999999,1.47842e-05
146,rho,586.403,1.47183e-05
146,rho,597.113,1.43888e-05
146,rho,606.483,1.4026400000000003e-05
146,rho,617.862,1.36639e-05
146,rho,626.564,1.3367400000000004e-05
146,rho,637.2729999999999,1.2939000000000004e-05
146,rho,647.983,1.30379e-05
146,rho,658.0229999999999,1.31038e-05
146,rho,667.394,1.33015e-05
146,rho,678.7719999999999,1.34992e-05
146,rho,686.805,1.3598e-05
146,rho,697.5139999999999,1.36969e-05
146,rho,706.885,1.40593e-05
146,kappa,345.4104,2.37369
146,kappa,356.73749999999995,2.33443
146,kappa,366.0672,2.29516
146,kappa,376.06,2.2677
146,kappa,386.721,2.23237
146,kappa,398.714,2.18919
146,kappa,405.384,2.13809
146,kappa,416.047,2.09096
146,kappa,428.042,2.03991
146,kappa,435.376,1.99275
146,kappa,446.04,1.94169
146,kappa,456.706,1.88276
146,kappa,468.037,1.82776
146,kappa,477.371,1.76882
146,kappa,487.367,1.72562
146,kappa,498.034,1.66275
146,kappa,507.368,1.60381
146,kappa,516.702,1.54487
146,kappa,528.034,1.48594
146,kappa,536.699,1.44273
146,kappa,546.698,1.38773
146,kappa,556.692,1.35633
146,kappa,567.355,1.3092
146,kappa,574.018,1.28565
146,kappa,586.68,1.23066
146,kappa,598.009,1.18354
146,kappa,609.332,1.16002
146,kappa,617.987,1.16009
146,kappa,625.313,1.15228
146,kappa,635.287,1.20744
146,kappa,647.261,1.25081
146,kappa,657.8979999999999,1.32172
146,kappa,665.2059999999999,1.38866
146,kappa,678.509,1.44385
146,kappa,687.16,1.46359
146,kappa,697.81,1.47547
146,kappa,709.7919999999999,1.48344
146,ZT,348.6794,0.269249
146,ZT,358.2088,0.293467
146,ZT,366.3776,0.311638
146,ZT,377.27,0.332844
146,ZT,387.48,0.360087
146,ZT,397.012,0.375246
146,ZT,406.54,0.402484
146,ZT,418.113,0.426715
146,ZT,426.278,0.456966
146,ZT,437.849,0.487237
146,ZT,448.059,0.51448
146,ZT,454.859,0.553783
146,ZT,465.748,0.58707
146,ZT,477.995,0.635467
146,ZT,486.839,0.671762
146,ZT,497.042,0.720146
146,ZT,505.884,0.765501
146,ZT,514.726,0.807837
146,ZT,527.652,0.862277
146,ZT,534.451,0.90762
146,ZT,546.009,0.980173
146,ZT,555.5229999999999,1.05271
146,ZT,566.403,1.1162
146,ZT,577.962,1.18574
146,ZT,588.1479999999999,1.28848
146,ZT,595.6089999999999,1.39423
146,ZT,606.482,1.47886
146,ZT,615.995,1.55744
146,ZT,625.511,1.62394
146,ZT,635.7249999999999,1.63609
146,ZT,645.9639999999999,1.5697
146,ZT,657.567,1.49427
146,ZT,665.759,1.43694
146,ZT,678.034,1.39473
146,ZT,686.887,1.40384
146,ZT,698.473,1.38277
146,ZT,708.0070000000001,1.39491
147,alpha,296.9851,0.000191164
147,alpha,302.8394,0.000192192
147,alpha,323.3292,0.0001983559999999
147,alpha,340.4738,0.000207603
147,alpha,363.8907,0.000217877
147,alpha,376.017,0.0002295209999999
147,alpha,394.835,0.0002346579999999
147,alpha,410.725,0.0002459589999999
147,alpha,437.487,0.000252466
147,alpha,460.904,0.000259658
147,alpha,492.684,0.000260685
147,alpha,517.774,0.000261712
147,alpha,545.79,0.00026
147,alpha,568.371,0.0002545209999999
147,alpha,588.025,0.000252808
147,alpha,598.8969999999999,0.000254863
147,alpha,613.114,0.000255548
147,rho,297.2286,6.618790746930536e-05
147,rho,303.2483,6.642620380887852e-05
147,rho,323.8871,6.571597555365709e-05
147,rho,341.0861,6.642620380887852e-05
147,rho,363.4448,6.690842912390104e-05
147,rho,376.344,6.595131473945933e-05
147,rho,394.403,6.52507259143258e-05
147,rho,411.602,6.52507259143258e-05
