SID,sample_id,is_extendable_tep,fraction_Ts_TEPZToverTEPZTex,is_Temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval
49,3225,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,3226,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,3227,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,3228,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,3229,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,5857,True,0.9830508474576272,True,305.3118,769.6075,296.378,769.945,306.0,768.0,298.0,768.0,306.0,768.0,462.0,470.0,462.0,0.08899409258746449,-0.0095152157329161,0.2805672134569366,0.6767050836774086,-4.0,0.09850930832038059,-0.396137870220472,1.7640730995104026,0.18847187472198423,0.11390056440929217,,False,,,,,,
73,5859,True,0.9875,True,297.4978,770.3776,296.4802,776.3114,298.0,770.0,298.0,776.0,298.0,770.0,472.0,478.0,472.0,0.28910714733802206,-0.00842221609735245,0.5862904524250048,0.17822491963280984,3.0,0.2975293634353745,0.40806553279219493,0.8695266525895424,0.3492801591003111,0.29472898196227926,,False,,,,,,
362,13722,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,13723,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,13724,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,23566,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,23567,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,23568,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,23589,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,23590,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,23591,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,23592,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,23593,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,23594,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,23595,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,23596,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,10504,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,10505,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,12865,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,12866,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,12867,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,12868,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,12869,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,673,True,0.5576407506702413,True,7.41024,745.5951,328.7129,753.4653,8.0,744.0,330.0,752.0,330.0,744.0,736.0,422.0,414.0,0.01179219605760824,inf,0.017061561958665702,inf,165.0,-inf,-inf,inf,inf,inf,,False,,,,,,
1185,20822,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,9195,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,9196,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,9197,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,9198,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,3443,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,8367,True,0.957345971563981,True,316.3934,722.7581,318.9812,738.7677,318.0,722.0,320.0,738.0,320.0,722.0,404.0,418.0,402.0,-0.0006876497505177382,0.0006419059142355146,0.0013451468982700145,0.0024919713604034154,9.0,-0.0013295556647532527,-0.0011468244621334008,0.0026756896663176944,0.0014275916330488679,0.0013186420248386412,False,,,,,,,
1379,27818,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,27821,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,18668,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,18669,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,18670,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,11355,True,0.9927272727272727,True,301.5873,847.619,298.546,849.6152,302.0,846.0,300.0,848.0,302.0,846.0,544.0,548.0,544.0,-0.0007909296502473934,1.9007550744932715e-05,0.0034789037365648163,0.00010178608942530728,0.0,-0.0008099372009923261,0.003377117647139509,0.005091875634337396,0.0020004821741603537,0.001597755271284475,False,,,,,,,
1960,786,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,787,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,788,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,789,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,790,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,14183,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,14184,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,14185,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,14186,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,14187,True,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,18162,True,0.8854166666666666,True,22.09524,363.3929,14.70767,398.548,24.0,362.0,16.0,398.0,24.0,362.0,338.0,382.0,338.0,0.007811547681545291,-0.5510498010260071,0.013056646472620729,1756.3019634402247,14.0,0.5588613487075523,-1756.288906793752,1756.2904389602054,143.18050432752767,39.58487436650151,,False,,,,,,
