SID,sample_id,is_extendable_tep,fraction_Ts_TEPZToverTEPZTex,is_Temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval
2376,4077,True,0.9959839357429718,True,301.43,797.0144,299.6752,797.3453,302.0,796.0,300.0,796.0,302.0,796.0,494.0,496.0,494.0,0.5743988291042181,0.5812777789113649,0.9238691280883649,0.9253252398469847,-1.0,-0.006878949807146761,-0.0014561117586198158,0.01644675576809629,0.008027408416076106,0.006268990908943156,True,True,True,True,0.02863298971856402,0.028294141570142737,0.017802040644141117,0.017774026968956327
2376,4078,True,0.992,True,297.6226,797.4249,297.2333,793.1113,298.0,796.0,298.0,792.0,298.0,792.0,498.0,494.0,494.0,0.7538476565995937,0.7587626700678676,1.1720537306874614,1.1849582854962324,-2.0,-0.004915013468273832,-0.012904554808770952,0.021791360034354,0.008300504096434543,0.006506612494142304,True,True,True,True,0.02890684854370846,0.02871959954540841,0.018592458232757302,0.018389980728501593
2376,4079,True,0.9959839357429718,True,299.4493,794.8775,297.2669,794.2874,300.0,794.0,298.0,794.0,300.0,794.0,494.0,496.0,494.0,0.7015910541880921,0.7079681396949858,1.159649760923491,1.1624286055053972,-1.0,-0.006377085506893754,-0.002778844581906137,0.01973399633598838,0.0068091523182985765,0.00520017714692073,True,True,True,True,0.02812749139001681,0.027874130528656817,0.01701720381529087,0.016976523325842013
2376,4080,True,0.992,True,299.4106,796.1014,297.3677,794.0185,300.0,796.0,298.0,794.0,300.0,794.0,496.0,496.0,494.0,0.6796426404432874,0.6895842420035495,1.2392849800066064,1.2463963711619037,-2.0,-0.009941601560262137,-0.007111391155297353,0.02212351181237371,0.00834744784666884,0.006697320280763675,True,True,True,True,0.03255168304028711,0.03208239177289644,0.01785183567080412,0.017749980924406848
2379,4081,True,0.9723320158102767,True,298.7384,793.4805,300.1803,804.6308,300.0,792.0,302.0,804.0,302.0,792.0,492.0,502.0,490.0,0.32438898345857614,0.31881327447813645,0.5485025775547308,0.5343231907346253,7.0,0.0055757089804396864,0.014179386820105444,0.0034674479002749226,0.0016063205758989785,0.0012752774131023767,True,True,True,True,0.01068916663971022,0.010876108925987374,0.006321661997894501,0.00648942056119187
2379,4082,True,0.9840637450199203,True,301.1601,795.7986,301.4835,803.7539,302.0,794.0,302.0,802.0,302.0,794.0,492.0,500.0,492.0,0.3727377445864005,0.36909381543386693,0.6154010862034479,0.6123461318395046,4.0,0.003643929152533587,0.0030549543639433185,0.007721133156833371,0.0036404259482686733,0.0030564525121871545,True,True,True,True,0.020714653315834542,0.020919161562642924,0.01254650557162132,0.01260909925835389
2379,4083,True,0.9841897233201581,True,299.1006,797.6798,299.0738,805.0325,300.0,796.0,300.0,804.0,300.0,796.0,496.0,504.0,496.0,0.3759515120110503,0.3740366860224162,0.631295402495203,0.6256444005942371,4.0,0.001914825988634128,0.005651001900965902,0.007966845586111826,0.0031175081898504944,0.0025025629999387965,True,True,True,True,0.021191151868216605,0.021299636864054478,0.012619837804334974,0.012733823843935814
2379,4084,True,0.9801587301587301,True,298.8646,797.6798,303.885,802.5162,300.0,796.0,304.0,802.0,304.0,796.0,496.0,498.0,492.0,0.37479458888377754,0.3710015610317815,0.6099023197976834,0.6120304726789524,5.0,0.0037930278519960337,-0.0021281528812689965,0.006710356572592446,0.0026718274367141005,0.002258647203961389,True,True,True,True,0.017904091391973923,0.018087138377343943,0.011002346367232057,0.010964088999065967
2379,4085,True,0.996,True,301.4511,798.8399,300.2623,801.1803,302.0,798.0,302.0,800.0,302.0,798.0,496.0,498.0,496.0,0.36170769140847137,0.360633694412095,0.5819611051258243,0.5816999878973068,1.0,0.0010739969963763918,0.0002611172285175156,0.004950789129925359,0.0021153678609145596,0.0017248624782072158,True,True,True,True,0.013687265290509135,0.013728027099620116,0.008507079057895049,0.008510897770208258
2380,8530,True,0.9878048780487805,True,370.9859,858.1081,367.8984,857.0439,372.0,858.0,368.0,856.0,372.0,856.0,486.0,488.0,484.0,0.33365765536429876,0.3424061232409841,0.6004638159389108,0.5905445508687392,-3.0,-0.008748467876685317,0.009919265070171601,0.026791188361176332,0.010286153481383965,0.007858690215775663,True,True,True,True,0.08029544034266141,0.07824389385209914,0.04461749009685869,0.04536692163489496
2380,8531,True,1.0,True,356.7568,862.1622,356.8129,863.9723,358.0,862.0,358.0,862.0,358.0,862.0,504.0,504.0,504.0,0.45212631508998913,0.44575025101395116,0.7122713273679028,0.7134234783183881,0.0,0.006376064076037968,-0.0011521509504853755,0.03271389636563404,0.012379921645345937,0.009977156241609894,True,True,True,True,0.07235565653621118,0.07339064036693085,0.0459289811461646,0.04585480764208101
2380,8532,True,0.9880952380952381,True,359.4595,856.0563,356.8129,861.2009,360.0,856.0,358.0,860.0,360.0,856.0,496.0,502.0,496.0,0.3865045201191771,0.38187593038611195,0.641529748312948,0.5945316258160294,1.0,0.004628589733065125,0.04699812249691859,0.04583781652254426,0.01282177827523014,0.007761568646212871,True,True,True,True,0.11859580971630128,0.1200332696438814,0.07145080433617534,0.07709903818763078
2383,1678,True,0.9545454545454546,True,305.0,521.0,301.4239,515.6797,306.0,520.0,302.0,514.0,306.0,514.0,214.0,212.0,208.0,0.5503096712762398,0.5059405441734376,0.7592598087000927,0.6923206920174165,-5.0,0.044369127102802164,0.06693911668267616,0.08675563998859614,0.04298700555615703,0.034956394331506005,True,True,True,True,0.1576487648988587,0.17147398244260123,0.1142634431514662,0.12531134918962333
2383,1679,True,0.9174311926605505,True,313.0,516.0,298.1322,512.1451,314.0,516.0,300.0,512.0,314.0,512.0,202.0,212.0,198.0,0.8295696316835147,0.7596745676154141,0.9676875960208849,0.8850890773174307,-9.0,0.06989506406810064,0.08259851870345425,0.13128682472137687,0.07450257420601655,0.06861538877000646,True,True,True,True,0.1582589570630082,0.17281982353770325,0.13567067022583124,0.1483317646617978
2384,13398,True,0.9819819819819819,True,80.65141,299.8359,79.57447,300.0,82.0,298.0,80.0,300.0,82.0,298.0,216.0,220.0,216.0,0.008987623543068894,0.008635987565506481,0.02415614,0.023109906472742716,0.0,0.0003516359775624124,0.0010462335272572836,0.0007385220370748763,0.00031681211362351346,0.00028132531293183016,True,True,True,True,0.08217100254988008,0.08551680181021239,0.030572849680241806,0.03195694616704468
2384,13399,True,0.9968652037617555,True,80.35126,716.6667,79.57447,717.2662,82.0,716.0,80.0,716.0,82.0,716.0,634.0,636.0,634.0,0.1236586000001323,0.12234494775889751,0.40684779908294816,0.4075107878749648,-1.0,0.0013136522412347945,-0.00066298879201665,0.005822849139431929,0.00252149405009281,0.0017347821584306506,True,True,True,True,0.04708810498764905,0.047593703263553555,0.014312106769550857,0.01428882206970809
2384,13400,True,0.9968652037617555,True,80.0852,716.5781,80.0,717.2662,82.0,716.0,80.0,716.0,82.0,716.0,634.0,636.0,634.0,0.10431940564471723,0.10477475642389857,0.3362298085661288,0.34078668576082366,-1.0,-0.0004553507791813377,-0.004556877194694886,0.004556877194694886,0.0012972096286130526,0.0009111023994123103,True,True,True,True,0.04368197044962409,0.04349212873622569,0.013552864970919589,0.013371640926996385
2384,13401,True,1.0,True,80.12737,716.9399,80.42553,717.2662,82.0,716.0,82.0,716.0,82.0,716.0,634.0,634.0,634.0,0.08857879683364096,0.08905116773678047,0.2688105863728822,0.2701573539533508,0.0,-0.00047237090313950736,-0.0013467675804685886,0.00273434593522634,0.0009805830759671268,0.0007118660759865118,True,True,True,True,0.03086907965527789,0.03070533497447876,0.010172017300811865,0.010121308545605948
2384,13402,True,0.990909090909091,True,80.0852,299.407,80.42553,300.4255,82.0,298.0,82.0,300.0,82.0,298.0,216.0,218.0,216.0,0.004515735905350641,0.0044083698282787655,0.011341375362245047,0.011123247541625471,1.0,0.00010736607707187516,0.00021812782061957602,0.00017226901464231087,7.114519573286133e-05,5.58765152393275e-05,True,True,True,True,0.03814860263156475,0.03907771383817241,0.015189428895527702,0.015487294874778694
2385,24682,True,0.9791666666666666,True,10.6799,391.3169,7.3342,387.7191,12.0,390.0,8.0,386.0,12.0,386.0,378.0,378.0,374.0,0.000525070000465172,0.000535019478809624,0.001382008228092922,0.0013967323927131735,-4.0,-9.949478344451921e-06,-1.4724164620251489e-05,1.5486417287558993e-05,6.621801740258635e-06,5.8544709569148546e-06,True,True,True,True,0.02949400513043824,0.02894552049210441,0.011205734504872812,0.011087605162128727
2385,24683,True,0.9947916666666666,True,8.558698,390.1592,7.331968,390.4222,10.0,390.0,8.0,390.0,10.0,390.0,380.0,382.0,380.0,0.0013123035190658091,0.0013222091376641448,0.0026496813892761396,0.002649867200030808,-1.0,-9.90561859833569e-06,-1.8581075466846467e-07,5.0024733814056416e-05,1.5032861281982445e-05,1.181537277256065e-05,True,True,True,True,0.03811978942925306,0.037834206699275764,0.01887952793740328,0.018878204090180373
2385,24684,True,0.9166666666666666,True,39.66965,391.3169,7.335886,391.9998,40.0,390.0,8.0,390.0,40.0,390.0,350.0,382.0,350.0,0.0010717997705857636,0.0011092111204547225,0.002991393172225914,0.0030541993829527095,-16.0,-3.741134986895889e-05,-6.280621072679571e-05,0.000529952111207873,0.00014803042617362705,8.12142688140255e-05,True,True,True,True,0.4944506667679559,0.47777388942027416,0.17715896262928635,0.17351588575580518
2388,8563,True,0.8783269961977186,True,302.3359,765.6992,297.3419,823.9264,304.0,764.0,298.0,822.0,304.0,764.0,460.0,524.0,460.0,0.38713766423450124,0.37590855687510555,0.6237660254332739,0.5126015773146249,26.0,0.011229107359395696,0.111164448118649,0.09975081427772159,0.03785279960716426,0.03232902394973691,True,True,True,True,0.25766238600153213,0.2653592541413296,0.1599170365337447,0.19459716608811073
2388,8564,True,0.8893129770992366,True,303.8696,768.3377,300.1969,825.4922,304.0,768.0,302.0,824.0,304.0,768.0,464.0,522.0,464.0,0.41428087680497766,0.4232707471243296,0.72234651235459,0.6457653189775642,27.0,-0.008989870319351945,0.07658119337702585,0.07523258863930432,0.04876279514903625,0.04207195834227677,True,True,True,True,0.18159802407370107,0.1777410538064088,0.10415027601375566,0.1165014385696952
2388,8565,True,0.8740458015267175,True,305.3753,763.0607,300.2485,824.4984,306.0,762.0,302.0,824.0,306.0,762.0,456.0,522.0,456.0,0.5389282874241201,0.5807643708265042,1.0249678437582745,1.0022152721778208,29.0,-0.041836083402384094,0.02275257158045374,0.1661452313385996,0.10803199156744128,0.09576652099211407,True,True,True,True,0.3082881994053661,0.2860802757272335,0.16209799395207447,0.16577798797414536
2388,8566,True,0.8641509433962264,True,306.0929,765.6992,297.4122,827.0534,308.0,764.0,298.0,826.0,308.0,764.0,456.0,528.0,456.0,0.47637915337728903,0.41708613394035815,0.8175960471367216,0.5448970181056483,26.0,0.05929301943693088,0.27269902903107335,0.24218005804002446,0.07887657361793111,0.04729973353991723,True,True,True,True,0.5083766918075433,0.5806475889094298,0.2962099179517268,0.44445106138031565
2390,4086,True,0.9795918367346939,True,325.3425,613.0137,321.5636,614.7921,326.0,612.0,322.0,614.0,326.0,612.0,286.0,292.0,286.0,0.6317244320599918,0.6316397282819164,0.8905807467354054,0.8797774626067709,-1.0,8.47037780754567e-05,0.010803284128634516,0.010573663548852252,0.005274889462034551,0.003892428297934256,True,True,True,True,0.01673777839234833,0.016740022952028383,0.011872773566700206,0.01201856605592351
2390,4087,True,0.9863945578231292,True,327.1392,616.3014,325.9523,619.8767,328.0,616.0,326.0,618.0,328.0,616.0,288.0,292.0,288.0,0.7349019859097551,0.7335406414267321,0.9537851592108054,0.9555633230481502,0.0,0.0013613444830229415,-0.0017781638373447484,0.0059051032364957345,0.0037839230608518047,0.003301363929089999,True,True,True,True,0.008035225580708762,0.008050137787880907,0.00619122994258143,0.006179708967542887
2390,4088,True,0.9862068965517241,True,325.9145,611.6146,323.1343,613.3136,326.0,610.0,324.0,612.0,326.0,610.0,284.0,288.0,284.0,0.6506187006362774,0.6488775637466689,0.8952049747912473,0.8961009771570051,0.0,0.001741136889608419,-0.0008960023657578198,0.007605956493327293,0.004040365421412742,0.0030900309019082834,True,True,True,True,0.011690344107676266,0.011721712875091436,0.008496329564188275,0.008487834169602361
2390,4089,True,0.9861111111111112,True,326.542,610.377,323.0218,611.718,328.0,610.0,324.0,610.0,328.0,610.0,282.0,286.0,282.0,0.5834859744635632,0.5887930957200906,0.8326633986149817,0.8345010719816518,-2.0,-0.005307121256527436,-0.0018376733666700673,0.005971100159196441,0.0033727947132859083,0.0028447986929758516,True,True,True,True,0.010233493897922849,0.01014125369777616,0.007171085181753545,0.007155293575617752
2393,14249,True,0.7384615384615385,True,450.7792,546.5149,423.2295,552.4079,452.0,546.0,424.0,552.0,452.0,546.0,94.0,128.0,94.0,0.07990355986386354,0.0734048165243777,0.11113115772502813,0.09545292392693844,-11.0,0.00649874333948583,0.01567823379808969,0.016088902956674825,0.011721413513945705,0.011477161949161098,True,True,True,True,0.20135401957167426,0.21918048049792083,0.14477400655254222,0.16855327521438307
2393,14250,True,0.9758064516129032,True,296.1675,539.9049,294.051,543.0595,298.0,538.0,296.0,542.0,298.0,538.0,240.0,246.0,240.0,0.34394340205750723,0.3280179722358116,0.5182781230808728,0.46292671945400443,1.0,0.015925429821695647,0.05535140362686841,0.051779578604595144,0.02557260072915434,0.020793904171292333,True,True,True,True,0.15054680012712562,0.1578559194536173,0.09990693471064259,0.11185264627988246
2393,14251,True,0.12413793103448276,True,320.8996,357.5365,314.4476,605.0992,322.0,356.0,316.0,604.0,322.0,356.0,34.0,288.0,34.0,0.029448664668574934,0.01135758072139655,0.06341037650622303,0.01415737838974294,121.0,0.018091083947178385,0.04925299811648009,0.010183868389742938,0.007781431807198104,0.00738407072139655,True,True,True,True,0.34581766285010135,0.8966582443528265,0.16060255357013223,0.7193329237509947
2394,8567,True,0.9959839357429718,True,325.2419,820.8633,324.1357,823.9108,326.0,820.0,326.0,822.0,326.0,820.0,494.0,496.0,494.0,0.01468858700622842,0.015365524626854971,0.0315464791379631,0.035106430930233676,1.0,-0.0006769376206265509,-0.0035599517922705742,0.003657943065074526,0.0017993631231772098,0.0015728569213404003,True,True,True,True,0.2490330120605504,0.23806170982807745,0.11595408315067875,0.10419581165467617
2394,8568,True,0.9801587301587301,True,324.5998,819.657,321.213,824.1894,326.0,818.0,322.0,824.0,326.0,818.0,492.0,502.0,492.0,0.03394879786010219,0.03504712216350717,0.06302401216734416,0.06089118996789647,1.0,-0.0010983243034049864,0.002132822199447687,0.004769149783617491,0.0027861333650347937,0.0023378861658509107,True,True,True,True,0.14048066748255503,0.1360782138221714,0.07567194819260685,0.0783224927305891
2394,8569,True,0.988,True,324.4604,819.4195,324.2176,825.8775,326.0,818.0,326.0,824.0,326.0,818.0,492.0,498.0,492.0,0.11720945449111042,0.11543617882122423,0.252335231456249,0.25211039822578996,3.0,0.001773275669886193,0.0002248332304590206,0.005044168152210843,0.0019708526692406546,0.0015594670178555117,True,True,True,True,0.043035505745770794,0.04369659671447316,0.0199899479874471,0.020007775116412645
2394,8570,True,0.9802371541501976,True,323.0216,819.1698,323.0185,829.2236,324.0,818.0,324.0,828.0,324.0,818.0,494.0,504.0,494.0,0.2330659220234769,0.22427006294857768,0.46299806184033926,0.4506997817765872,5.0,0.008795859074899215,0.012298280063752054,0.01360362753531097,0.006158415510911674,0.004691834649990274,True,True,True,True,0.058368153598794534,0.06065734925320867,0.029381607951529738,0.030183346177110677
2394,8571,True,0.988,True,325.8993,820.6689,327.3698,825.6125,326.0,820.0,328.0,824.0,328.0,820.0,494.0,496.0,492.0,0.1982547363998552,0.1873660046021803,0.3889864071115501,0.37150104504318215,3.0,0.010888731797674883,0.017485362068367927,0.022368847927060065,0.011561252619686551,0.009234164316026411,True,True,True,True,0.1128288197964909,0.11938584042795865,0.05750547453100418,0.0602120726859866
2398,11918,True,0.9818181818181818,True,82.47493,300.0536,80.10069,299.9672,84.0,300.0,82.0,298.0,84.0,298.0,216.0,216.0,214.0,0.16922216907102683,0.1693974933940197,0.22842429503519118,0.22705633865804634,-2.0,-0.00017532432299285916,0.0013679563771448466,0.003133384195712241,0.0013457503082934833,0.0012002428891742412,True,True,True,True,0.018516393052479315,0.018497228813321154,0.013717385864010261,0.013800029606005458
2398,11919,True,0.990909090909091,True,81.92903,299.761,79.82728,299.9696,82.0,298.0,80.0,298.0,82.0,298.0,216.0,218.0,216.0,0.08014013774943549,0.08146955524800714,0.13213975084087712,0.13380732720237914,-1.0,-0.0013294174985716556,-0.0016675763615020267,0.0022439584191753237,0.0010335993907338993,0.0008377101790641156,True,True,True,True,0.028000431271920673,0.027543521163756617,0.016981706147437055,0.016770071311426847
2398,11920,True,0.963963963963964,True,85.15325,298.4323,79.19359,300.2479,86.0,298.0,80.0,300.0,86.0,298.0,212.0,220.0,212.0,0.043259987501916834,0.044237109284739715,0.07530927550303618,0.07649194670351715,-2.0,-0.0009771217828228804,-0.0011826712004809753,0.0014029938622610039,0.0004308719974891294,0.0003281673826740874,True,True,True,True,0.03243167516400317,0.03171531514933298,0.01862976177754413,0.018341719915941076
2398,11927,True,0.9818181818181818,True,83.55484,298.1579,79.50193,299.9696,84.0,298.0,80.0,298.0,84.0,298.0,214.0,218.0,214.0,0.012879403729698856,0.012950590176562608,0.021149336850846374,0.02094707917145657,-2.0,-7.118644686375172e-05,0.00020225767938980219,0.0006240343644825421,0.0002895565311839048,0.00023761458742129393,True,True,True,True,0.048452116074564046,0.04818578581939001,0.029506096048471087,0.02979099660504837
2399,11437,True,0.7079646017699115,True,139.8605,298.7395,74.1316,300.442,140.0,298.0,76.0,300.0,140.0,298.0,158.0,224.0,158.0,0.0022089975244684815,0.0036682171792720387,0.016493263295880148,0.017026532154132683,-31.0,-0.0014592196548035572,-0.000533268858252535,0.002145144814049274,0.0009125984768816861,0.000745695916703594,True,True,True,True,0.9710942589514348,0.584792205371815,0.13006187893605686,0.12598835714932147
2399,11438,True,0.970873786407767,True,92.06512,297.479,97.5697,298.602,94.0,296.0,98.0,298.0,98.0,296.0,202.0,200.0,198.0,0.004082814756444446,0.0029456751354970737,0.019287006756152133,0.016195638003967755,3.0,0.0011371396209473722,0.003091368752184378,0.0022558430251150216,0.0011726684393154694,0.000978299646271151,True,True,True,True,0.5525215224507374,0.7658152787898503,0.11696179991202922,0.1392870737517327
2399,11439,True,0.9793103448275862,True,12.18505,296.2185,8.33606,298.356,14.0,296.0,10.0,298.0,14.0,296.0,282.0,288.0,282.0,0.016020648448466,0.016440382832710137,0.06768832849186902,0.06256805243490966,-1.0,-0.000419734384244138,0.005120276056959361,0.007196276127998426,0.002267223683734557,0.0016737740627257498,True,True,True,True,0.44918756885196365,0.43771949845842767,0.10631487419375217,0.11501518503368477
2399,11440,True,0.648854961832061,True,34.03361,296.8487,127.327,296.541,36.0,296.0,128.0,296.0,128.0,296.0,260.0,168.0,168.0,0.013334524081071336,0.008359706261996122,0.04151148425974026,0.041737445975870376,46.0,0.004974817819075213,-0.00022596171613011723,0.0018902344266000723,0.00077139139746515,0.0006507759128469171,True,True,True,True,0.14175492241851387,0.22611254120174362,0.04553521658663765,0.045288694178672824
2399,11441,True,0.5944055944055944,True,15.12605,300.6303,129.839,299.558,16.0,300.0,130.0,298.0,130.0,298.0,284.0,168.0,168.0,0.011049065889088914,0.006778896649119532,0.03375893185530921,0.03671139364243147,56.0,0.004270169239969382,-0.0029524617871222597,0.0023832942393112316,0.0006655453093171142,0.000514795088328972,True,True,True,True,0.21570097085444695,0.3515755384205161,0.07059744216807662,0.06491974296929419
2399,11469,True,0.7394366197183099,True,8.484304,292.9778,82.63889,293.0556,10.0,292.0,84.0,292.0,84.0,292.0,282.0,208.0,208.0,0.018583791517289124,0.013882044445878011,0.06535789096511997,0.06231311361244858,37.0,0.004701747071411112,0.0030447773526713906,0.008924210155846143,0.003702114399605815,0.002961814118977313,True,True,True,True,0.4802147154709335,0.6428599325293188,0.13654372905956821,0.1432156032412303
2399,11470,True,0.6805555555555556,True,8.710267,294.0648,98.61111,297.9167,10.0,294.0,100.0,296.0,100.0,294.0,284.0,196.0,194.0,0.05524355782633907,0.036750471300600766,0.12091791514867882,0.1169864005017687,46.0,0.018493086525738306,0.00393151464691012,0.008370222071117026,0.003490136915596203,0.002460600349076869,True,True,True,True,0.15151489875849855,0.22775822390555836,0.06922234857279112,0.07154867604453287
2399,11471,True,0.9726027397260274,True,3.82387,287.389,2.083333,295.8333,4.0,286.0,4.0,294.0,4.0,286.0,282.0,290.0,282.0,0.04673842733042051,0.04259344251388781,0.15546611341465924,0.13990304605338227,4.0,0.0041449848165327,0.015563067361276967,0.007526096742216659,0.002180932736397117,0.0016647730196766841,True,True,True,True,0.16102588752099858,0.176696136729562,0.04840988545293502,0.0537950884882446
2399,11472,True,0.7380952380952381,True,173.4647,296.21,131.25,298.6111,174.0,296.0,132.0,298.0,174.0,296.0,122.0,166.0,122.0,0.06547445385788866,0.07791519562070738,0.13017222278061774,0.12677844879339753,-20.0,-0.012440741762818716,0.003393773987220211,0.004599655839394243,0.0021045440539574915,0.0017775563328820121,True,True,True,True,0.07025115244760541,0.05903413066926576,0.035335156311697535,0.03628105473107656
2405,16924,True,0.9868421052631579,True,300.0,599.8096,298.1635,602.4761,300.0,598.0,300.0,602.0,300.0,598.0,298.0,302.0,298.0,0.5461531881905758,0.5494116049848782,0.8531089140243758,0.8650255353577595,2.0,-0.003258416794302388,-0.01191662133338367,0.01708744767603143,0.009361586603681013,0.007976599684280161,True,True,True,True,0.03128691371855345,0.031101359201361863,0.020029620362803046,0.019753691628264316
2405,16925,True,0.993421052631579,True,301.7115,603.2388,300.813,604.4179,302.0,602.0,302.0,604.0,302.0,602.0,300.0,302.0,300.0,0.38791226135728113,0.39635954045368765,0.623259393196993,0.6371854043352425,1.0,-0.008447279096406524,-0.013926011138249539,0.01735796520863475,0.010995425225422056,0.010005869373490728,True,True,True,True,0.04474714242829113,0.04379348403917864,0.027850306626904596,0.027241624008547127
2405,16926,True,0.9867549668874173,True,302.8703,602.5119,301.5587,600.5168,304.0,602.0,302.0,600.0,304.0,600.0,298.0,298.0,296.0,0.6987854435006313,0.7159910099947848,1.1054796421662842,1.1338222678298842,-2.0,-0.0172055664941535,-0.028342625663599907,0.03528566248155085,0.01735269269620736,0.014572632807255993,True,True,True,True,0.05049570338040244,0.04928227029248296,0.03191887135289575,0.031120982082215573
2405,16927,True,0.9801324503311258,True,304.5619,601.9856,303.9494,604.4734,306.0,600.0,304.0,604.0,306.0,600.0,294.0,300.0,294.0,0.36854556203120276,0.376263286861158,0.5482420917547688,0.5563965710991534,1.0,-0.0077177248299552526,-0.008154479344384624,0.014525622463696819,0.010424436090550267,0.008713428343635093,True,True,True,True,0.039413369635060244,0.03860494225963854,0.026494905593994773,0.02610659953385705
2406,24685,True,0.86875,True,340.7488,618.4681,299.1844,618.2672,342.0,618.0,300.0,618.0,342.0,618.0,276.0,318.0,276.0,0.01855711042980031,0.019717685930965644,0.033715115644322925,0.03421567438842862,-21.0,-0.001160575501165332,-0.0005005587441056919,0.0008803646238720354,0.0003679735312551931,0.00028864379214604255,True,True,True,True,0.04744082475568417,0.04464847583810363,0.02611186724552358,0.02572986327487865
2406,24686,True,0.8306451612903226,True,340.7488,546.9787,299.8958,547.1227,342.0,546.0,300.0,546.0,342.0,546.0,204.0,246.0,204.0,0.018052176348605304,0.018967682257662218,0.026304061036502156,0.026276014968022315,-21.0,-0.0009155059090569136,2.8046068479840175e-05,0.0005198327097578892,0.00027925191844790887,0.0002487140337490427,True,True,True,True,0.028796124063902747,0.027406232490419156,0.019762450711945854,0.019783544437408835
2406,24687,True,0.82,True,351.0428,598.0426,299.8958,596.9238,352.0,598.0,300.0,596.0,352.0,596.0,246.0,296.0,244.0,0.02264769339863244,0.02858086261893953,0.04102523711566687,0.04610504088377246,-27.0,-0.005933169220307091,-0.005079803768105587,0.005535498166164058,0.004198083847514432,0.004109409965036446,True,True,True,True,0.24441774571614053,0.19367848479478286,0.1349290962184382,0.12006275366111607
2406,24688,True,0.8679245283018868,True,340.7488,617.7872,299.0065,617.3778,342.0,616.0,300.0,616.0,342.0,616.0,274.0,316.0,274.0,0.03921788172126441,0.041419814756808684,0.07214009696382126,0.07116139468593408,-21.0,-0.002201933035544272,0.0009787022778871834,0.0036510677040932846,0.001088759535115322,0.0007505731565987023,True,True,True,True,0.0930970145211497,0.08814785207345993,0.05061079562901502,0.05130685985297254
2408,4090,True,1.0,True,300.7912,798.8973,300.3422,799.8088,302.0,798.0,302.0,798.0,302.0,798.0,496.0,496.0,496.0,0.18589207155525758,0.17952067375115938,0.42123893987571354,0.43009733248312154,0.0,0.0063713978040982056,-0.008858392607408005,0.02403916651866045,0.009907040460595984,0.007020818736046984,True,True,True,True,0.1293178687909487,0.1339075105744204,0.05706776900956308,0.055892386915940305
2408,4091,True,0.996,True,298.5955,797.191,298.9484,799.5069,300.0,796.0,300.0,798.0,300.0,796.0,496.0,498.0,496.0,0.16400634959428292,0.15695203930402224,0.3653670017509708,0.3586282730798194,1.0,0.007054310290260685,0.006738728671151384,0.012003624943213193,0.006749929201351562,0.006245632972362338,True,True,True,True,0.0731900013195076,0.07647957297300038,0.03285360989275846,0.03347093869685384
2408,4092,True,1.0,True,301.0094,799.6827,301.6957,799.7685,302.0,798.0,302.0,798.0,302.0,798.0,496.0,496.0,496.0,0.21517965529701877,0.21373210259860637,0.4142810473315505,0.41392520549289874,0.0,0.001447552698412402,0.00035584183865178254,0.007918715693742029,0.003366105382409119,0.0027831759991615076,True,True,True,True,0.0368004850775116,0.037049725321860294,0.01911435665413063,0.019130788820440368
2408,4093,True,0.9880952380952381,True,301.4045,799.8193,299.3308,802.3297,302.0,798.0,300.0,802.0,302.0,798.0,496.0,502.0,496.0,0.39281575321350887,0.38703685696328016,0.6455678698208752,0.6548554243308172,1.0,0.0057788962502287045,-0.009287554509942009,0.041381860558632355,0.014787795933693736,0.013073970649209529,True,True,True,True,0.10534674391263502,0.10691968946657301,0.06410148722258206,0.06319236127717746
2408,4094,True,0.992,True,300.6064,797.191,299.4516,798.1685,302.0,796.0,300.0,798.0,302.0,796.0,494.0,498.0,494.0,0.4080390846193531,0.4807110571645601,0.6153895283219654,0.7326838259866997,0.0,-0.07267197254520696,-0.11729429766473431,0.11730939176603528,0.07968687822846582,0.07229280798317514,True,True,True,True,0.2874954782223118,0.2440330631418723,0.19062623975080095,0.16010915978397042
2408,4095,True,0.9880478087649402,True,300.5502,797.191,300.9661,802.4907,302.0,796.0,302.0,802.0,302.0,796.0,494.0,500.0,494.0,0.462446366383985,0.4695557330038077,0.6831178693112636,0.7284491585168675,3.0,-0.007109366619822699,-0.04533128920560392,0.04534638564280946,0.02455746678622923,0.02056768164280011,True,True,True,True,0.09805761043683238,0.09657295706459139,0.06638149531724125,0.06225058415213949
